"","gutenberg_id","text","story"
"9399",1661,"""'MY DEAR MR. SHERLOCK HOLMES:--Lord Backwater tells me that I","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9400",1661,"may place implicit reliance upon your judgment and discretion. I","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9401",1661,"have determined, therefore, to call upon you and to consult you","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9402",1661,"in reference to the very painful event which has occurred in","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9403",1661,"connection with my wedding. Mr. Lestrade, of Scotland Yard, is","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9404",1661,"acting already in the matter, but he assures me that he sees no","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9405",1661,"objection to your co-operation, and that he even thinks that","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9406",1661,"it might be of some assistance. I will call at four o'clock in","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9407",1661,"the afternoon, and, should you have any other engagement at that","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9408",1661,"time, I hope that you will postpone it, as this matter is of","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9409",1661,"paramount importance. Yours faithfully, ST. SIMON.'","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9410",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9411",1661,"""It is dated from Grosvenor Mansions, written with a quill pen,","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9412",1661,"and the noble lord has had the misfortune to get a smear of ink","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9413",1661,"upon the outer side of his right little finger,"" remarked Holmes","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9414",1661,"as he folded up the epistle.","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9415",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9416",1661,"""He says four o'clock. It is three now. He will be here in an","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9417",1661,"hour.""","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9418",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9419",1661,"""Then I have just time, with your assistance, to get clear upon","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9420",1661,"the subject. Turn over those papers and arrange the extracts in","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9421",1661,"their order of time, while I take a glance as to who our client","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9422",1661,"is."" He picked a red-covered volume from a line of books of","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9423",1661,"reference beside the mantelpiece. ""Here he is,"" said he, sitting","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9424",1661,"down and flattening it out upon his knee. ""'Lord Robert Walsingham","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9425",1661,"de Vere St. Simon, second son of the Duke of Balmoral.' Hum! 'Arms:","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9426",1661,"Azure, three caltrops in chief over a fess sable. Born in 1846.'","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9427",1661,"He's forty-one years of age, which is mature for marriage. Was","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9428",1661,"Under-Secretary for the colonies in a late administration. The","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9429",1661,"Duke, his father, was at one time Secretary for Foreign Affairs.","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9430",1661,"They inherit Plantagenet blood by direct descent, and Tudor on","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9431",1661,"the distaff side. Ha! Well, there is nothing very instructive in","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9432",1661,"all this. I think that I must turn to you Watson, for something","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9433",1661,"more solid.""","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9434",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9435",1661,"""I have very little difficulty in finding what I want,"" said I,","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9436",1661,"""for the facts are quite recent, and the matter struck me as","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9437",1661,"remarkable. I feared to refer them to you, however, as I knew","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9438",1661,"that you had an inquiry on hand and that you disliked the","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9439",1661,"intrusion of other matters.""","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9440",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9441",1661,"""Oh, you mean the little problem of the Grosvenor Square","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9442",1661,"furniture van. That is quite cleared up now--though, indeed, it","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9443",1661,"was obvious from the first. Pray give me the results of your","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9444",1661,"newspaper selections.""","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9445",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9446",1661,"""Here is the first notice which I can find. It is in the personal","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9447",1661,"column of the Morning Post, and dates, as you see, some weeks","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9448",1661,"back: 'A marriage has been arranged,' it says, 'and will, if","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9449",1661,"rumour is correct, very shortly take place, between Lord Robert","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9450",1661,"St. Simon, second son of the Duke of Balmoral, and Miss Hatty","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9451",1661,"Doran, the only daughter of Aloysius Doran. Esq., of San","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9452",1661,"Francisco, Cal., U.S.A.' That is all.""","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9453",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9454",1661,"""Terse and to the point,"" remarked Holmes, stretching his long,","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9455",1661,"thin legs towards the fire.","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9456",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9457",1661,"""There was a paragraph amplifying this in one of the society","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9458",1661,"papers of the same week. Ah, here it is: 'There will soon be a","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9459",1661,"call for protection in the marriage market, for the present","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9460",1661,"free-trade principle appears to tell heavily against our home","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9461",1661,"product. One by one the management of the noble houses of Great","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9462",1661,"Britain is passing into the hands of our fair cousins from across","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9463",1661,"the Atlantic. An important addition has been made during the last","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9464",1661,"week to the list of the prizes which have been borne away by","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9465",1661,"these charming invaders. Lord St. Simon, who has shown himself","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9466",1661,"for over twenty years proof against the little god's arrows, has","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9467",1661,"now definitely announced his approaching marriage with Miss Hatty","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9468",1661,"Doran, the fascinating daughter of a California millionaire. Miss","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9469",1661,"Doran, whose graceful figure and striking face attracted much","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9470",1661,"attention at the Westbury House festivities, is an only child,","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9471",1661,"and it is currently reported that her dowry will run to","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9472",1661,"considerably over the six figures, with expectancies for the","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9473",1661,"future. As it is an open secret that the Duke of Balmoral has","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9474",1661,"been compelled to sell his pictures within the last few years,","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9475",1661,"and as Lord St. Simon has no property of his own save the small","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9476",1661,"estate of Birchmoor, it is obvious that the Californian heiress","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9477",1661,"is not the only gainer by an alliance which will enable her to","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9478",1661,"make the easy and common transition from a Republican lady to a","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9479",1661,"British peeress.'""","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9480",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9481",1661,"""Anything else?"" asked Holmes, yawning.","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9482",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9483",1661,"""Oh, yes; plenty. Then there is another note in the Morning Post","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9484",1661,"to say that the marriage would be an absolutely quiet one, that it","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9485",1661,"would be at St. George's, Hanover Square, that only half a dozen","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9486",1661,"intimate friends would be invited, and that the party would","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9487",1661,"return to the furnished house at Lancaster Gate which has been","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9488",1661,"taken by Mr. Aloysius Doran. Two days later--that is, on","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9489",1661,"Wednesday last--there is a curt announcement that the wedding had","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9490",1661,"taken place, and that the honeymoon would be passed at Lord","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9491",1661,"Backwater's place, near Petersfield. Those are all the notices","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9492",1661,"which appeared before the disappearance of the bride.""","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9493",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9494",1661,"""Before the what?"" asked Holmes with a start.","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9495",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9496",1661,"""The vanishing of the lady.""","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9497",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9498",1661,"""When did she vanish, then?""","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9499",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9500",1661,"""At the wedding breakfast.""","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9501",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9502",1661,"""Indeed. This is more interesting than it promised to be; quite","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9503",1661,"dramatic, in fact.""","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9504",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9505",1661,"""Yes; it struck me as being a little out of the common.""","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9506",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9507",1661,"""They often vanish before the ceremony, and occasionally during","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9508",1661,"the honeymoon; but I cannot call to mind anything quite so prompt","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9509",1661,"as this. Pray let me have the details.""","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9510",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9511",1661,"""I warn you that they are very incomplete.""","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9512",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9513",1661,"""Perhaps we may make them less so.""","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9514",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9515",1661,"""Such as they are, they are set forth in a single article of a","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9516",1661,"morning paper of yesterday, which I will read to you. It is","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9517",1661,"headed, 'Singular Occurrence at a Fashionable Wedding':","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9518",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9519",1661,"""'The family of Lord Robert St. Simon has been thrown into the","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9520",1661,"greatest consternation by the strange and painful episodes which","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9521",1661,"have taken place in connection with his wedding. The ceremony, as","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9522",1661,"shortly announced in the papers of yesterday, occurred on the","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9523",1661,"previous morning; but it is only now that it has been possible to","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9524",1661,"confirm the strange rumours which have been so persistently","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9525",1661,"floating about. In spite of the attempts of the friends to hush","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9526",1661,"the matter up, so much public attention has now been drawn to it","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9527",1661,"that no good purpose can be served by affecting to disregard what","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9528",1661,"is a common subject for conversation.","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9529",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9530",1661,"""'The ceremony, which was performed at St. George's, Hanover","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9531",1661,"Square, was a very quiet one, no one being present save the","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9532",1661,"father of the bride, Mr. Aloysius Doran, the Duchess of Balmoral,","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9533",1661,"Lord Backwater, Lord Eustace and Lady Clara St. Simon (the","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9534",1661,"younger brother and sister of the bridegroom), and Lady Alicia","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9535",1661,"Whittington. The whole party proceeded afterwards to the house of","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9536",1661,"Mr. Aloysius Doran, at Lancaster Gate, where breakfast had been","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9537",1661,"prepared. It appears that some little trouble was caused by a","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9538",1661,"woman, whose name has not been ascertained, who endeavoured to","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9539",1661,"force her way into the house after the bridal party, alleging","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9540",1661,"that she had some claim upon Lord St. Simon. It was only after a","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9541",1661,"painful and prolonged scene that she was ejected by the butler","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9542",1661,"and the footman. The bride, who had fortunately entered the house","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9543",1661,"before this unpleasant interruption, had sat down to breakfast","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9544",1661,"with the rest, when she complained of a sudden indisposition and","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9545",1661,"retired to her room. Her prolonged absence having caused some","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9546",1661,"comment, her father followed her, but learned from her maid that","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9547",1661,"she had only come up to her chamber for an instant, caught up an","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9548",1661,"ulster and bonnet, and hurried down to the passage. One of the","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9549",1661,"footmen declared that he had seen a lady leave the house thus","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9550",1661,"apparelled, but had refused to credit that it was his mistress,","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9551",1661,"believing her to be with the company. On ascertaining that his","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9552",1661,"daughter had disappeared, Mr. Aloysius Doran, in conjunction with","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9553",1661,"the bridegroom, instantly put themselves in communication with","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9554",1661,"the police, and very energetic inquiries are being made, which","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9555",1661,"will probably result in a speedy clearing up of this very","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9556",1661,"singular business. Up to a late hour last night, however, nothing","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9557",1661,"had transpired as to the whereabouts of the missing lady. There","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9558",1661,"are rumours of foul play in the matter, and it is said that the","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9559",1661,"police have caused the arrest of the woman who had caused the","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9560",1661,"original disturbance, in the belief that, from jealousy or some","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9561",1661,"other motive, she may have been concerned in the strange","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9562",1661,"disappearance of the bride.'""","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9563",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9564",1661,"""And is that all?""","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9565",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9566",1661,"""Only one little item in another of the morning papers, but it is","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9567",1661,"a suggestive one.""","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9568",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9569",1661,"""And it is--""","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9570",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9571",1661,"""That Miss Flora Millar, the lady who had caused the disturbance,","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9572",1661,"has actually been arrested. It appears that she was formerly a","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9573",1661,"danseuse at the Allegro, and that she has known the bridegroom","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9574",1661,"for some years. There are no further particulars, and the whole","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9575",1661,"case is in your hands now--so far as it has been set forth in the","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9576",1661,"public press.""","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9577",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9578",1661,"""And an exceedingly interesting case it appears to be. I would","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9579",1661,"not have missed it for worlds. But there is a ring at the bell,","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9580",1661,"Watson, and as the clock makes it a few minutes after four, I","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9581",1661,"have no doubt that this will prove to be our noble client. Do not","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9582",1661,"dream of going, Watson, for I very much prefer having a witness,","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9583",1661,"if only as a check to my own memory.""","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9584",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9585",1661,"""Lord Robert St. Simon,"" announced our page-boy, throwing open","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9586",1661,"the door. A gentleman entered, with a pleasant, cultured face,","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9587",1661,"high-nosed and pale, with something perhaps of petulance about","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9588",1661,"the mouth, and with the steady, well-opened eye of a man whose","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9589",1661,"pleasant lot it had ever been to command and to be obeyed. His","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9590",1661,"manner was brisk, and yet his general appearance gave an undue","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9591",1661,"impression of age, for he had a slight forward stoop and a little","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9592",1661,"bend of the knees as he walked. His hair, too, as he swept off","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9593",1661,"his very curly-brimmed hat, was grizzled round the edges and thin","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9594",1661,"upon the top. As to his dress, it was careful to the verge of","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9595",1661,"foppishness, with high collar, black frock-coat, white waistcoat,","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9596",1661,"yellow gloves, patent-leather shoes, and light-coloured gaiters.","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9597",1661,"He advanced slowly into the room, turning his head from left to","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9598",1661,"right, and swinging in his right hand the cord which held his","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9599",1661,"golden eyeglasses.","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9600",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9601",1661,"""Good-day, Lord St. Simon,"" said Holmes, rising and bowing. ""Pray","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9602",1661,"take the basket-chair. This is my friend and colleague, Dr.","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9603",1661,"Watson. Draw up a little to the fire, and we will talk this","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9604",1661,"matter over.""","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9605",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9606",1661,"""A most painful matter to me, as you can most readily imagine,","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9607",1661,"Mr. Holmes. I have been cut to the quick. I understand that you","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9608",1661,"have already managed several delicate cases of this sort, sir,","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9609",1661,"though I presume that they were hardly from the same class of","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9610",1661,"society.""","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9611",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9612",1661,"""No, I am descending.""","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9613",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9614",1661,"""I beg pardon.""","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9615",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9616",1661,"""My last client of the sort was a king.""","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9617",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9618",1661,"""Oh, really! I had no idea. And which king?""","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9619",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9620",1661,"""The King of Scandinavia.""","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9621",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9622",1661,"""What! Had he lost his wife?""","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9623",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9624",1661,"""You can understand,"" said Holmes suavely, ""that I extend to the","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9625",1661,"affairs of my other clients the same secrecy which I promise to","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9626",1661,"you in yours.""","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9627",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9628",1661,"""Of course! Very right! very right! I'm sure I beg pardon. As to","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9629",1661,"my own case, I am ready to give you any information which may","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9630",1661,"assist you in forming an opinion.""","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9631",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9632",1661,"""Thank you. I have already learned all that is in the public","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9633",1661,"prints, nothing more. I presume that I may take it as correct--this","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9634",1661,"article, for example, as to the disappearance of the bride.""","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9635",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9636",1661,"Lord St. Simon glanced over it. ""Yes, it is correct, as far as it","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9637",1661,"goes.""","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9638",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9639",1661,"""But it needs a great deal of supplementing before anyone could","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9640",1661,"offer an opinion. I think that I may arrive at my facts most","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9641",1661,"directly by questioning you.""","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9642",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9643",1661,"""Pray do so.""","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9644",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9645",1661,"""When did you first meet Miss Hatty Doran?""","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9646",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9647",1661,"""In San Francisco, a year ago.""","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9648",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9649",1661,"""You were travelling in the States?""","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9650",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9651",1661,"""Yes.""","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9652",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9653",1661,"""Did you become engaged then?""","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9654",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9655",1661,"""No.""","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9656",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9657",1661,"""But you were on a friendly footing?""","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9658",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9659",1661,"""I was amused by her society, and she could see that I was","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9660",1661,"amused.""","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9661",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9662",1661,"""Her father is very rich?""","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9663",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9664",1661,"""He is said to be the richest man on the Pacific slope.""","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9665",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9666",1661,"""And how did he make his money?""","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9667",1661,"","X. THE ADVENTURE OF THE NOBLE BACHELOR"
"9668",1661,"""In mining. He had nothing a few years ago. Then he struck gold,","X. THE ADVENTURE OF THE NOBLE BACHELOR"
